"","ID","livebirths","ALB","AFB","ALBna","age","agesq","year","wealth","wealthz","mobility","subsist","population","edu","contra","propag","proppast","propcult","propHG","proplab","propfish","propagz","proppastz","propcultz","propHGz","proplabz","propfishz","unitpropcult","unitpropHG","unitproplab","unitpropag","unitproppast","unitpropfish","unitpropcultz","unitpropHGz","unitproplabz","unitpropagz","unitproppastz","unitpropfishz","residence","income","market","occ1","occ2","partocc","land","livestock","dietpropmarket","dietpropHG","dietpropfarm","dietpropfish","dietproppast","urban","residencesub","agediff","ageissue","age1","agediff1","ageissue2"
"15971","U866_0","2",28,"27",NA,43,1849,2010,0.184571674,0.184571674,0,"Ag","Poland",4,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","lab","ag",NA,0.44478,"0",1,0,0,0,0,"rural","farm",15,0,43,15,0
"15992","U867_0","4",36,"27",36,45,2025,2010,0.098709595,0.098709595,0,"Ag","Poland",4,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","lab","ag",NA,0.81543,"0",1,0,0,0,0,"rural","farm",9,0,45,9,0
"16019","U868_0","2",25,"21",25,70,4900,2010,-1.236539474,-1.236539474,0,"Ag","Poland",2,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","lab","lab",NA,0.51891,"0",1,0,0,0,0,"rural","farm",45,0,70,45,0
"1603","U869_0","0",NA,NA,NA,27,729,2010,1.279958771,1.279958771,0,"Ag","Poland",7,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","ag","ag",NA,7.413,"3",0.75,0,0.25,0,0,"rural","farm",NA,NA,NA,NA,0
"16041","U870_0","2",30,"25",NA,40,1600,2010,0.780504294,0.780504294,0,"Ag","Poland",5,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","ag","ag",NA,7.413,"0",0.75,0,0.25,0,0,"rural","farm",10,0,40,10,0
"16061","U871_0","2",27,"24",NA,30,900,2010,-0.382841158,-0.382841158,0,"Ag","Poland",4,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","ag","ag",NA,3.75592,"5",0.625,0,0.375,0,0,"rural","farm",3,0,30,3,0
"16081","U872_0","4",32,"27",32,74,5476,2010,-0.365418328,-0.365418328,0,"Ag","Poland",2,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","ag","lab",NA,3.75592,"5",0.625,0,0.375,0,0,"rural","farm",42,0,74,42,0
"161011","U873_0","0",NA,NA,NA,27,729,2010,-1.335661649,-1.335661649,0,"Ag","Poland",5,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","ag","ag",NA,2.471,"1",0.75,0,0.25,0,0,"rural","farm",NA,NA,NA,NA,0
"161110","U874_0","0",NA,NA,NA,22,484,2010,-1.335661649,-1.335661649,0,"Ag","Poland",5,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","ag","ag",NA,2.471,"1",0.75,0,0.25,0,0,"rural","farm",NA,NA,NA,NA,0
"16126","U875_0","3",36,"28",36,58,3364,2010,-2.15090327,-2.15090327,0,"Ag","Poland",4,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","ag","ag",NA,2.471,"1",0.75,0,0.25,0,0,"rural","farm",22,0,58,22,0
"16142","U876_0","2",34,"25",NA,39,1521,2010,-0.490411242,-0.490411242,0,"Ag","Poland",5,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","ag","ag",NA,4.942,"0",0.75,0,0.25,0,0,"rural","farm",5,0,39,5,0
"16161","U877_0","4",40,"21",40,79,6241,2010,-0.490411242,-0.490411242,0,"Ag","Poland",2,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","ag","lab",NA,4.942,"0",0.75,0,0.25,0,0,"rural","farm",39,0,79,39,0
"16181","U878_0","0",NA,NA,NA,22,484,2010,0.553748907,0.553748907,0,"Ag","Poland",6,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","lab","ag",NA,0.17297,"0",1,0,0,0,0,"rural","farm",NA,NA,NA,NA,0
"16191","U879_0","3",26,"17",NA,30,900,2010,-0.374259038,-0.374259038,0,"Ag","Poland",5,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","lab","ag",NA,0.17297,"0",1,0,0,0,0,"rural","farm",4,0,30,4,0
"16219","U880_0","3",32,"21",32,54,2916,2010,-0.490411242,-0.490411242,0,"Ag","Poland",2,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","lab","ag",NA,0.17297,"0",1,0,0,0,0,"rural","farm",22,0,54,22,0
"16233","U881_0","7",45,"23",45,77,5929,2010,-2.804647302,-2.804647302,0,"Ag","Poland",1,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","ag","lab",NA,7.413,"6",0.75,0,0.25,0,0,"rural","farm",32,0,77,32,0
"16252","U882_0","2",28,"25",NA,32,1024,2010,-0.014668098,-0.014668098,0,"Ag","Poland",5,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","ag","ag",NA,7.413,"6",0.75,0,0.25,0,0,"rural","farm",4,0,32,4,0
"16271","U883_0","0",NA,NA,NA,48,2304,2010,-1.076122966,-1.076122966,0,"Ag","Poland",5,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","ag","ag",NA,3.9536,"1",0.75,0,0.25,0,0,"rural","farm",NA,NA,NA,NA,0
"16282","U884_0","2",30,"29",NA,32,1024,2010,-1.076122966,-1.076122966,0,"Ag","Poland",4,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","ag","ag",NA,3.9536,"1",0.75,0,0.25,0,0,"rural","farm",2,0,32,2,0
"16301","U885_0","4",36,"25",36,54,2916,2010,0.980737551,0.980737551,0,"Ag","Poland",4,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","lab","ag",NA,0.79072,"0",1,0,0,0,0,"rural","farm",18,0,54,18,0
"16322","U886_0","0",NA,NA,NA,18,324,2010,0.630235223,0.630235223,0,"Ag","Poland",5,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","lab","ag",NA,0.79072,"0",1,0,0,0,0,"rural","farm",NA,NA,NA,NA,0
"16331","U887_0","1",25,"25",NA,26,676,2010,0.980737551,0.980737551,0,"Ag","Poland",5,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","lab","ag",NA,0.79072,"0",1,0,0,0,0,"rural","farm",1,0,26,1,0
"16353","U888_0","2",30,"25",30,75,5625,2010,-1.956219034,-1.956219034,0,"Ag","Poland",4,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"town",NA,"high","lab","lab",NA,0.44478,"0",1,0,0,0,0,"urban","market",45,0,75,45,0
"16372","U889_0","3",29,"21",NA,34,1156,2010,0.449211923,0.449211923,0,"Ag","Poland",5,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"town",NA,"high","lab","ag",NA,0.19768,"0",1,0,0,0,0,"urban","market",5,0,34,5,0
"16391","U890_0","6",43,"27",NA,43,1849,2010,0.542133686,0.542133686,0,"Ag","Poland",7,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"town",NA,"high","lab","ag",NA,0.19768,"0",0.25,0,0.75,0,0,"urban","market",0,0,43,0,0
"164110","U891_0","3",26,"20",26,54,2916,2010,-1.132876185,-1.132876185,0,"Ag","Poland",4,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"town",NA,"high","lab","ag",NA,0.19768,"0",1,0,0,0,0,"urban","market",28,0,54,28,0
"16431","U892_0","0",NA,NA,NA,20,400,2010,0.627399958,0.627399958,0,"Ag","Poland",5,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","lab","ag",NA,0.2471,"0",0.75,0,0.25,0,0,"rural","farm",NA,NA,NA,NA,0
"16443","U893_0","3",27,"24",27,45,2025,2010,0.627399958,0.627399958,0,"Ag","Poland",7,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","lab","ag",NA,0.2471,"0",0.75,0,0.25,0,0,"rural","farm",18,0,45,18,0
"16462","U894_0","2",26,"23",NA,27,729,2010,-0.450745354,-0.450745354,0,"Ag","Poland",5,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","lab","lab",NA,0,"0",1,0,0,0,0,"rural","farm",1,0,27,1,0
"16482","U895_0","2",26,"22",NA,35,1225,2010,-0.3220513,-0.3220513,0,"Ag","Poland",4,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","lab","ag",NA,0.2471,"0",0.875,0,0.125,0,0,"rural","farm",9,0,35,9,0
"16501","U896_0","4",34,"19",34,63,3969,2010,-1.71276351,-1.71276351,0,"Ag","Poland",4,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","lab","lab",NA,0.2471,"0",1,0,0,0,0,"rural","farm",29,0,63,29,0
"16521","U897_0","2",28,"20",NA,28,784,2010,-0.163210797,-0.163210797,0,"Ag","Poland",2,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","lab","ag",NA,0.2471,"0",1,0,0,0,0,"rural","farm",0,0,28,0,0
"16541","U898_0","0",NA,NA,NA,51,2601,2010,-2.691269609,-2.691269609,0,"Ag","Poland",2,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","lab","lab",NA,0.44478,"0",0.75,0,0.25,0,0,"rural","farm",NA,NA,NA,NA,0
"16563","U899_0","2",33,"23",33,62,3844,2010,0.479495947,0.479495947,0,"Ag","Poland",2,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","lab","ag",NA,0.88956,"0",0.25,0,0.75,0,0,"rural","farm",29,0,62,29,0
"16581","U900_0","5",37,"24",37,76,5776,2010,-2.551886964,-2.551886964,0,"Ag","Poland",1,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","ag","ag",NA,2.69339,"1",0.75,0,0.25,0,0,"rural","farm",39,0,76,39,0
"16602","U901_0","3",44,"25",44,59,3481,2010,0.615845492,0.615845492,0,"Ag","Poland",5,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","ag","ag",NA,1.2355,"1",0.5,0,0.5,0,0,"rural","farm",15,0,59,15,0
"16623","U902_0","2",29,"27",29,54,2916,2010,0.738063896,0.738063896,0,"Ag","Poland",6,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","ag","ag",NA,4.17599,"0",0.75,0,0.25,0,0,"rural","farm",25,0,54,25,0
"16642","U903_0","9",46,"28",46,67,4489,2010,-1.371047239,-1.371047239,0,"Ag","Poland",2,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","ag","lab",NA,1.4826,"0",0.5,0,0.5,0,0,"rural","farm",21,0,67,21,0
"16662","U904_0","3",27,"19",27,69,4761,2010,0.360310643,0.360310643,0,"Ag","Poland",5,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","ag","ag",NA,0.54362,"0",0.75,0,0.25,0,0,"rural","farm",42,0,69,42,0
"16691","U905_0","1",19,"19",NA,20,400,2010,0.360310643,0.360310643,0,"Ag","Poland",5,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","ag","ag",NA,0.7413,"0",0.75,0,0.25,0,0,"rural","farm",1,0,20,1,0
"167110","U906_0","1",23,"23",23,63,3969,2010,0.450199307,0.450199307,0,"Ag","Poland",7,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","lab","lab",NA,0.27181,"0",1,0,0,0,0,"rural","farm",40,0,63,40,0
"16733","U907_0","5",42,"25",42,72,5184,2010,-1.468585293,-1.468585293,0,"Ag","Poland",5,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","ag","lab",NA,5.65859,"1",0.75,0,0.25,0,0,"rural","farm",30,0,72,30,0
"16753","U908_0","1",36,"36",NA,36,1296,2010,0.98402924,0.98402924,0,"Ag","Poland",7,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","ag","ag",NA,3.9536,"0",1,0,0,0,0,"rural","farm",0,0,36,0,0
"16772","U909_0","2",42,"37",42,54,2916,2010,0.234998386,0.234998386,0,"Ag","Poland",5,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","lab","ag",NA,0.29652,"0",1,0,0,0,0,"rural","farm",12,0,54,12,0
"16792","U910_0","3",34,"23",NA,43,1849,2010,0.173889184,0.173889184,0,"Ag","Poland",6,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","ag","ag",NA,2.471,"0",1,0,0,0,0,"rural","farm",9,0,43,9,0
"16819","U911_0","4",28,"22",28,75,5625,2010,-2.760960931,-2.760960931,0,"Ag","Poland",5,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","lab","lab",NA,0.2471,"0",1,0,0,0,0,"rural","farm",47,0,75,47,0
"16831","U912_0","0",NA,NA,NA,25,625,2010,1.242597188,1.242597188,0,"Ag","Poland",5,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","ag","ag",NA,10.3782,"0",0.75,0,0.25,0,0,"rural","farm",NA,NA,NA,NA,0
"16842","U913_0","2",35,"33",NA,40,1600,2010,-0.078799712,-0.078799712,0,"Ag","Poland",7,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","lab","lab",NA,0.29652,"0",1,0,0,0,0,"rural","farm",5,0,40,5,0
"16861","U914_0","3",35,"23",NA,36,1296,2010,0.051670781,0.051670781,0,"Ag","Poland",5,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","ag","lab",NA,3.4594,"0",0.625,0,0.375,0,0,"rural","farm",1,0,36,1,0
"16883","U915_0","10",42,"22",42,78,6084,2010,-2.44154237,-2.44154237,0,"Ag","Poland",4,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","ag","lab",NA,7.1659,"0",0.625,0,0.375,0,0,"rural","farm",36,0,78,36,0
"16901","U916_0","2",22,"21",22,80,6400,2010,-2.691269609,-2.691269609,0,"Ag","Poland",2,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","ag","lab",NA,3.9536,"0",0.75,0,0.25,0,0,"rural","farm",58,0,80,58,0
"16923","U917_0","3",25,"20",25,58,3364,2010,-2.691269609,-2.691269609,0,"Ag","Poland",4,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","ag","lab",NA,3.9536,"0",0.75,0,0.25,0,0,"rural","farm",33,0,58,33,0
"16942","U918_0","3",33,"20",33,62,3844,2010,-1.766819129,-1.766819129,0,"Ag","Poland",2,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","lab","ag",NA,0.2471,"0",1,0,0,0,0,"rural","farm",29,0,62,29,0
"16961","U919_0","2",26,"20",NA,29,841,2010,-1.766819129,-1.766819129,0,"Ag","Poland",5,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","lab","ag",NA,0.2471,"0",1,0,0,0,0,"rural","farm",3,0,29,3,0
"16982","U920_0","5",31,"21",31,48,2304,2010,0.780913745,0.780913745,0,"Ag","Poland",4,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","ag","ag",NA,4.34896,"1",0.75,0,0.25,0,0,"rural","farm",17,0,48,17,0
"17002","U921_0","0",NA,NA,NA,20,400,2010,0.471064689,0.471064689,0,"Ag","Poland",4,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","ag","ag",NA,4.34896,"1",0.75,0,0.25,0,0,"rural","farm",NA,NA,NA,NA,0
"17018","U922_0","6",32,"20",32,60,3600,2010,-0.675586728,-0.675586728,0,"Ag","Poland",2,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","ag","ag",NA,5.4362,"3",0.5,0,0.5,0,0,"rural","farm",28,0,60,28,0
"17031","U923_0","3",29,"22",29,57,3249,2010,-1.836775141,-1.836775141,0,"Ag","Poland",5,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","lab","ag",NA,2.61926,"0",0.75,0,0.25,0,0,"rural","farm",28,0,57,28,0
"17052","U924_0","0",NA,NA,NA,21,441,2010,0.894869371,0.894869371,0,"Ag","Poland",5,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","ag","ag",NA,7.413,"19",0.5,0,0.5,0,0,"rural","farm",NA,NA,NA,NA,0
"17063","U925_0","0",NA,NA,NA,24,576,2010,0.894869371,0.894869371,0,"Ag","Poland",6,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","ag","ag",NA,7.413,"18",0.5,0,0.5,0,0,"rural","farm",NA,NA,NA,NA,0
"17083","U926_0","3",32,"27",32,53,2809,2010,0.894869371,0.894869371,0,"Ag","Poland",5,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","ag","ag",NA,7.413,"18",0.5,0,0.5,0,0,"rural","farm",21,0,53,21,0
"171010","U927_0","3",31,"17",31,50,2500,2010,-0.04277952,-0.04277952,0,"Ag","Poland",2,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","lab","lab",NA,0.2471,"0",1,0,0,0,0,"rural","farm",19,0,50,19,0
"17123","U928_0","0",NA,NA,NA,21,441,2010,0.740777652,0.740777652,0,"Ag","Poland",5,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","lab","ag",NA,0.2471,"0",0.875,0,0.125,0,0,"rural","farm",NA,NA,NA,NA,0
"17133","U929_0","2",31,"29",NA,35,1225,2010,-1.503111611,-1.503111611,0,"Ag","Poland",5,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","ag","ag",NA,2.9652,"2",0.625,0,0.375,0,0,"rural","farm",4,0,35,4,0
"17153","U930_0","4",36,"26",NA,44,1936,2010,0.68480802,0.68480802,0,"Ag","Poland",2,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","lab","ag",NA,0.46949,"0",1,0,0,0,0,"rural","farm",8,0,44,8,0
"17172","U931_0","3",31,"24",NA,42,1764,2010,0.159818797,0.159818797,0,"Ag","Poland",5,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","ag","ag",NA,4.942,"0",0.75,0,0.25,0,0,"rural","farm",11,0,42,11,0
"17192","U932_0","0",NA,NA,NA,29,841,2010,-1.082189165,-1.082189165,0,"Ag","Poland",5,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","ag","ag",NA,2.471,"2",0.75,0,0.25,0,0,"rural","farm",NA,NA,NA,NA,0
"17218","U933_0","7",41,"21",41,62,3844,2010,-1.041535894,-1.041535894,0,"Ag","Poland",4,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","ag","lab",NA,2.471,"2",0.5,0,0.5,0,0,"rural","farm",21,0,62,21,0
"17232","U934_0","2",24,"21",NA,31,961,2010,0.780504294,0.780504294,0,"Ag","Poland",5,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","ag","ag",NA,1.2355,"0",1,0,0,0,0,"rural","farm",7,0,31,7,0
"17251","U935_0","4",38,"23",38,65,4225,2010,-0.209600236,-0.209600236,0,"Ag","Poland",2,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","ag","lab",NA,2.61926,"2",0.75,0,0.25,0,0,"rural","farm",27,0,65,27,0
"17271","U936_0","0",NA,NA,NA,21,441,2010,0.455687574,0.455687574,0,"Ag","Poland",5,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","ag","ag",NA,0.69188,"5",0.75,0,0.25,0,0,"rural","farm",NA,NA,NA,NA,0
"17283","U937_0","0",NA,NA,NA,19,361,2010,0.455687574,0.455687574,0,"Ag","Poland",5,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","ag","ag",NA,0.69188,"5",0.75,0,0.25,0,0,"rural","farm",NA,NA,NA,NA,0
"17292","U938_0","3",36,"22",NA,39,1521,2010,0.514341608,0.514341608,0,"Ag","Poland",5,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","ag","ag",NA,0.7413,"0",0.75,0,0.25,0,0,"rural","farm",3,0,39,3,0
"173110","U939_0","2",33,"32",NA,42,1764,2010,-1.550150425,-1.550150425,0,"Ag","Poland",4,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rural",NA,"high","ag","ag",NA,2.9652,"0",1,0,0,0,0,"rural","farm",9,0,42,9,0
